,blueTopIndex,blueTopName,blueTopPlay,blueJungleIndex,blueJungleName,blueJunglePlay,blueMidIndex,blueMidName,blueMidPlay,blueBotIndex,blueBotName,blueBotPlay,blueSupportIndex,blueSupportName,blueSupportPlay,realistic_blue,blue_excel_early,blue_excel_late,blue_excel_general,TFearly,TFlate,ChampFam,participant_id
9,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,2,,,,,,5,38
10,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,2,0.38,0.66,0.52,,,5,38
11,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,2,0.38,0.66,0.52,FALSE,FALSE,5,38
12,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,3,,,,,,5,38
13,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,3,0.05,0.8,0.45,,,5,38
14,68,Malphite,0.010422354,36,Graves,0.019446324,84,Orianna,0.01008676,124,Twitch,0.004954702,11,Bard,0.019011544,3,0.05,0.8,0.45,FALSE,TRUE,5,38
15,33,Garen,0.03438593,80,Nidalee,0.01092913,140,Yasuo,0.027926053,46,Jhin,0.03707166,101,Sett,0.00505396,4,,,,,,5,38
16,33,Garen,0.03438593,80,Nidalee,0.01092913,140,Yasuo,0.027926053,46,Jhin,0.03707166,101,Sett,0.00505396,4,0.62,0.64,0.59,,,5,38
17,33,Garen,0.03438593,80,Nidalee,0.01092913,140,Yasuo,0.027926053,46,Jhin,0.03707166,101,Sett,0.00505396,4,0.62,0.64,0.59,FALSE,FALSE,5,38
18,134,Volibear,0.002594882,87,Poppy,0.00341491,61,LeBlanc,0.016802183,46,Jhin,0.03707166,100,Senna,0.068278741,1,,,,,,5,38
19,134,Volibear,0.002594882,87,Poppy,0.00341491,61,LeBlanc,0.016802183,46,Jhin,0.03707166,100,Senna,0.068278741,1,0.29,0.7,0.43,,,5,38
20,134,Volibear,0.002594882,87,Poppy,0.00341491,61,LeBlanc,0.016802183,46,Jhin,0.03707166,100,Senna,0.068278741,1,0.29,0.7,0.43,FALSE,TRUE,5,38
21,59,Kled,0.006320927,121,Trundle,0.01075976,130,Vel'Koz,0.005605598,48,Kai'Sa,0.054491897,66,Lulu,0.029720048,3,,,,,,5,38
22,59,Kled,0.006320927,121,Trundle,0.01075976,130,Vel'Koz,0.005605598,48,Kai'Sa,0.054491897,66,Lulu,0.029720048,3,0.73,0.73,0.85,,,5,38
23,59,Kled,0.006320927,121,Trundle,0.01075976,130,Vel'Koz,0.005605598,48,Kai'Sa,0.054491897,66,Lulu,0.029720048,3,0.73,0.73,0.85,TRUE,TRUE,5,38
24,141,Yorick,0.003743418,25,Elise,0.034180743,9,Aurelion Sol,0.00224321,73,Miss Fortune,0.060379907,130,Vel'Koz,0.007366476,3,,,,,,5,38
25,141,Yorick,0.003743418,25,Elise,0.034180743,9,Aurelion Sol,0.00224321,73,Miss Fortune,0.060379907,130,Vel'Koz,0.007366476,3,0.45,0.45,0.46,,,5,38
26,141,Yorick,0.003743418,25,Elise,0.034180743,9,Aurelion Sol,0.00224321,73,Miss Fortune,0.060379907,130,Vel'Koz,0.007366476,3,0.45,0.45,0.46,FALSE,FALSE,5,38
27,68,Malphite,0.010422354,72,Master Yi,0.02992052,144,Zed,0.020949202,7,Aphelios,0.029853671,119,Thresh,0.078762366,3,,,,,,5,38
28,68,Malphite,0.010422354,72,Master Yi,0.02992052,144,Zed,0.020949202,7,Aphelios,0.029853671,119,Thresh,0.078762366,3,0.14,0.25,0,,,5,38
29,68,Malphite,0.010422354,72,Master Yi,0.02992052,144,Zed,0.020949202,7,Aphelios,0.029853671,119,Thresh,0.078762366,3,0.14,0.25,0,FALSE,FALSE,5,38
30,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,4,,,,,,5,38
31,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,4,0.61,0.61,0.6,,,5,38
32,20,Darius,0.027266392,121,Trundle,0.01075976,138,Xerath,0.005103712,27,Ezreal,0.087241988,66,Lulu,0.029720048,4,0.61,0.61,0.6,FALSE,FALSE,5,38
33,0,Aatrox,0.016620155,135,Warwick,0.017167223,89,Qiyana,0.008491598,46,Jhin,0.03707166,63,Leona,0.037140964,2,,,,,,5,38
34,0,Aatrox,0.016620155,135,Warwick,0.017167223,89,Qiyana,0.008491598,46,Jhin,0.03707166,63,Leona,0.037140964,2,0.51,0.15,0,,,5,38
35,0,Aatrox,0.016620155,135,Warwick,0.017167223,89,Qiyana,0.008491598,46,Jhin,0.03707166,63,Leona,0.037140964,2,0.51,0.15,0,FALSE,FALSE,5,38
36,103,Shen,0.014403214,62,Lee Sin,0.101489841,140,Yasuo,0.027926053,47,Jinx,0.023751141,146,Zilean,0.008817837,2,,,,,,5,38
37,103,Shen,0.014403214,62,Lee Sin,0.101489841,140,Yasuo,0.027926053,47,Jinx,0.023751141,146,Zilean,0.008817837,2,0.16,0.05,0.09,,,5,38
38,103,Shen,0.014403214,62,Lee Sin,0.101489841,140,Yasuo,0.027926053,47,Jinx,0.023751141,146,Zilean,0.008817837,2,0.27,0.05,0.09,FALSE,FALSE,5,38
39,103,Shen,0.014403214,51,Karthus,0.012184297,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,88,Pyke,0.033362055,4,,,,,,5,38
40,103,Shen,0.014403214,51,Karthus,0.012184297,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,88,Pyke,0.033362055,4,0.37,0.73,0.5,,,5,38
41,103,Shen,0.014403214,51,Karthus,0.012184297,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,88,Pyke,0.033362055,4,0.37,0.73,0.5,FALSE,TRUE,5,38
42,85,Ornn,0.019384113,43,Jarvan IV,0.034591321,147,Zoe,0.012126756,73,Miss Fortune,0.060379907,12,Blitzcrank,0.033702773,3,,,,,,5,38
43,85,Ornn,0.019384113,43,Jarvan IV,0.034591321,147,Zoe,0.012126756,73,Miss Fortune,0.060379907,12,Blitzcrank,0.033702773,3,0.63,0.37,0.5,,,5,38
44,85,Ornn,0.019384113,43,Jarvan IV,0.034591321,147,Zoe,0.012126756,73,Miss Fortune,0.060379907,12,Blitzcrank,0.033702773,3,0.63,0.37,0.5,TRUE,FALSE,5,38
45,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,3,,,,,,5,38
46,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,3,0.28,1,0.67,,,5,38
47,85,Ornn,0.019384113,143,Zac,0.038810658,61,LeBlanc,0.016802183,7,Aphelios,0.029853671,66,Lulu,0.029720048,3,0.28,1,0.67,FALSE,TRUE,5,38
48,70,Maokai,0.008329253,62,Lee Sin,0.101489841,140,Yasuo,0.027926053,65,Lucian,0.040703463,91,Rakan,0.013930991,2,,,,,,5,38
49,70,Maokai,0.008329253,62,Lee Sin,0.101489841,140,Yasuo,0.027926053,65,Lucian,0.040703463,91,Rakan,0.013930991,2,0.46,0,0.13,,,5,38
50,70,Maokai,0.008329253,62,Lee Sin,0.101489841,140,Yasuo,0.027926053,65,Lucian,0.040703463,91,Rakan,0.013930991,2,0.46,0,0.13,FALSE,FALSE,5,38
51,33,Garen,0.03438593,25,Elise,0.034180743,113,Syndra,0.013461421,48,Kai'Sa,0.054491897,110,Soraka,0.014521678,3,,,,,,5,38
52,33,Garen,0.03438593,25,Elise,0.034180743,113,Syndra,0.013461421,48,Kai'Sa,0.054491897,110,Soraka,0.014521678,3,0.4,0.76,0.52,,,5,38
53,33,Garen,0.03438593,25,Elise,0.034180743,113,Syndra,0.013461421,48,Kai'Sa,0.054491897,110,Soraka,0.014521678,3,0.4,0.76,0.52,FALSE,TRUE,5,38
54,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,2,,,,,,5,38
55,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,2,0.59,0.59,0.59,,,5,38
56,101,Sett,0.025955061,62,Lee Sin,0.101489841,5,Anivia,0.00431778,46,Jhin,0.03707166,100,Senna,0.068278741,2,0.59,0.59,0.59,FALSE,FALSE,5,38
57,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,2,,,,,,5,38
58,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,2,0.4,0.29,0.25,,,5,38
59,122,Tryndamere,0.008545828,43,Jarvan IV,0.034591321,140,Yasuo,0.027926053,128,Vayne,0.038461798,63,Leona,0.037140964,2,0.4,0.29,0.25,FALSE,FALSE,5,38
0,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,3,,,,,,5,39
1,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,3,0.53,0.99,0.53,,,5,39
2,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,3,0.43,0.99,0.53,FALSE,TRUE,5,39
3,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,4,,,,,,5,39
4,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,4,0.18,0.79,0.48,,,5,39
5,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,4,0.18,0.79,0.48,FALSE,TRUE,5,39
6,29,Fiora,0.016196719,134,Volibear,0.004609928,2,Akali,0.004561016,128,Vayne,0.038461798,111,Swain,0.008600116,4,,,,,,5,39
7,29,Fiora,0.016196719,134,Volibear,0.004609928,2,Akali,0.004561016,128,Vayne,0.038461798,111,Swain,0.008600116,4,0.49,0.69,0.6,,,5,39
8,29,Fiora,0.016196719,134,Volibear,0.004609928,2,Akali,0.004561016,128,Vayne,0.038461798,111,Swain,0.008600116,4,0.49,0.55,0.6,FALSE,FALSE,5,39
9,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,4,,,,,,5,39
10,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,4,0.77,0.81,0.65,,,5,39
11,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,4,0.77,0.81,0.65,TRUE,TRUE,5,39
12,20,Darius,0.027266392,57,Kha'Zix,0.024266763,116,Talon,0.010478464,27,Ezreal,0.087241988,14,Braum,0.013169314,4,,,,,,5,39
13,20,Darius,0.027266392,57,Kha'Zix,0.024266763,116,Talon,0.010478464,27,Ezreal,0.087241988,14,Braum,0.013169314,4,0.74,0.16,0.34,,,5,39
14,20,Darius,0.027266392,57,Kha'Zix,0.024266763,116,Talon,0.010478464,27,Ezreal,0.087241988,14,Braum,0.013169314,4,0.74,0.16,0.34,TRUE,FALSE,5,39
15,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,,,,,,5,39
16,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,0.58,0.39,0.47,,,5,39
17,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,0.58,0.39,0.47,TRUE,FALSE,5,39
18,118,Teemo,0.00741944,92,Rammus,0.009146101,133,Vladimir,0.012878283,73,Miss Fortune,0.060379907,111,Swain,0.008600116,4,,,,,,5,39
19,118,Teemo,0.00741944,92,Rammus,0.009146101,133,Vladimir,0.012878283,73,Miss Fortune,0.060379907,111,Swain,0.008600116,4,0.66,0.67,0.57,,,5,39
20,118,Teemo,0.00741944,92,Rammus,0.009146101,133,Vladimir,0.012878283,73,Miss Fortune,0.060379907,111,Swain,0.008600116,4,0.66,0.67,0.57,TRUE,TRUE,5,39
21,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,4,,,,,,5,39
22,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,4,0.34,0.7,0.55,,,5,39
23,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,4,0.34,0.7,0.55,FALSE,TRUE,5,39
24,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,2,,,,,,5,39
25,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,2,0.24,0.38,0.23,,,5,39
26,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,2,0.24,0.38,0.23,FALSE,FALSE,5,39
27,96,Riven,0.008491598,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,65,Lucian,0.040703463,119,Thresh,0.078762366,4,,,,,,5,39
28,96,Riven,0.008491598,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,65,Lucian,0.040703463,119,Thresh,0.078762366,4,0.77,0.49,0.51,,,5,39
29,96,Riven,0.008491598,57,Kha'Zix,0.024266763,112,Sylas,0.018578414,65,Lucian,0.040703463,119,Thresh,0.078762366,4,0.77,0.49,0.51,TRUE,FALSE,5,39
30,29,Fiora,0.016196719,22,Dr. Mundo,0.003368396,98,Ryze,0.005961474,47,Jinx,0.023751141,78,Nautilus,0.040703463,4,,,,,,5,39
31,29,Fiora,0.016196719,22,Dr. Mundo,0.003368396,98,Ryze,0.005961474,47,Jinx,0.023751141,78,Nautilus,0.040703463,4,0.39,0.98,0.67,,,5,39
32,29,Fiora,0.016196719,22,Dr. Mundo,0.003368396,98,Ryze,0.005961474,47,Jinx,0.023751141,78,Nautilus,0.040703463,4,0.39,0.98,0.67,FALSE,TRUE,5,39
33,87,Poppy,0.00431778,62,Lee Sin,0.101489841,112,Sylas,0.018578414,49,Kalista,0.009366044,76,Nami,0.037765663,3,,,,,,5,39
34,87,Poppy,0.00431778,62,Lee Sin,0.101489841,112,Sylas,0.018578414,49,Kalista,0.009366044,76,Nami,0.037765663,3,0.58,0.58,0.48,,,5,39
35,87,Poppy,0.00431778,62,Lee Sin,0.101489841,112,Sylas,0.018578414,49,Kalista,0.009366044,76,Nami,0.037765663,3,0.75,0.58,0.48,TRUE,FALSE,5,39
36,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,3,,,,,,5,39
37,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,3,0.76,0.61,0.59,,,5,39
38,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,3,0.76,0.61,0.59,TRUE,FALSE,5,39
39,40,Irelia,0.010590833,62,Lee Sin,0.101489841,24,Ekko,0.011269181,15,Caitlyn,0.057982788,12,Blitzcrank,0.033702773,4,,,,,,5,39
40,40,Irelia,0.010590833,62,Lee Sin,0.101489841,24,Ekko,0.011269181,15,Caitlyn,0.057982788,12,Blitzcrank,0.033702773,4,0.68,0.54,0.51,,,5,39
41,40,Irelia,0.010590833,62,Lee Sin,0.101489841,24,Ekko,0.011269181,15,Caitlyn,0.057982788,12,Blitzcrank,0.033702773,4,0.68,0.54,0.51,TRUE,TRUE,5,39
42,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,137,Xayah,0.012588344,14,Braum,0.013169314,4,,,,,,5,39
43,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,137,Xayah,0.012588344,14,Braum,0.013169314,4,0.64,0.88,0.71,,,5,39
44,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,137,Xayah,0.012588344,14,Braum,0.013169314,4,0.64,0.88,0.71,FALSE,TRUE,5,39
45,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,4,,,,,,5,39
46,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,4,0.82,0.76,0.76,,,5,39
47,74,Mordekaiser,0.0227255,71,Master Yi,0.02992052,61,LeBlanc,0.016802183,15,Caitlyn,0.057982788,88,Pyke,0.033362055,4,0.82,0.76,0.76,TRUE,TRUE,5,39
48,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,,,,,,5,39
49,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,0.58,0.64,0.64,,,5,39
50,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,0.58,0.48,0.64,TRUE,FALSE,5,39
51,29,Fiora,0.016196719,83,Olaf,0.021707519,30,Fizz,0.014878033,8,Ashe,0.020886212,86,Pantheon,0.003000216,4,,,,,,5,39
52,29,Fiora,0.016196719,83,Olaf,0.021707519,30,Fizz,0.014878033,8,Ashe,0.020886212,86,Pantheon,0.003000216,4,0.69,0.51,0.61,,,5,39
53,29,Fiora,0.016196719,83,Olaf,0.021707519,30,Fizz,0.014878033,8,Ashe,0.020886212,86,Pantheon,0.003000216,4,0.69,0.51,0.61,TRUE,FALSE,5,39
54,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,,,,,,5,39
55,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,0.46,0.71,0.53,,,5,39
56,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,0.46,0.71,0.53,FALSE,TRUE,5,39
57,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,4,,,,,,5,39
58,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,4,0.53,0.89,0.6,,,5,39
59,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,4,0.53,0.89,0.6,FALSE,TRUE,5,39
0,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,137,Xayah,0.012588344,14,Braum,0.013169314,3,,,,,,2,40
1,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,137,Xayah,0.012588344,14,Braum,0.013169314,3,0.52,0.88,0.82,,,2,40
2,77,Nasus,0.009091252,62,Lee Sin,0.101489841,132,Viktor,0.006892686,137,Xayah,0.012588344,14,Braum,0.013169314,3,0.27,0.88,0.73,FALSE,TRUE,2,40
3,40,Irelia,0.010590833,62,Lee Sin,0.101489841,24,Ekko,0.011269181,15,Caitlyn,0.057982788,12,Blitzcrank,0.033702773,4,,,,,,4,40
4,40,Irelia,0.010590833,62,Lee Sin,0.101489841,24,Ekko,0.011269181,15,Caitlyn,0.057982788,12,Blitzcrank,0.033702773,4,0.92,0.61,0.74,,,4,40
5,40,Irelia,0.010590833,62,Lee Sin,0.101489841,24,Ekko,0.011269181,15,Caitlyn,0.057982788,12,Blitzcrank,0.033702773,4,0.92,0.61,0.74,TRUE,TRUE,4,40
6,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,4,,,,,,4,40
7,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,4,0.82,0.69,0.6,,,4,40
8,2,Akali,0.002506171,62,Lee Sin,0.101489841,61,LeBlanc,0.016802183,8,Ashe,0.020886212,63,Leona,0.037140964,4,0.82,0.57,0.6,TRUE,TRUE,4,40
9,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,,,,,,2,40
10,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,0.76,0.55,0.65,,,2,40
11,59,Kled,0.006320927,83,Olaf,0.021707519,89,Qiyana,0.008491598,46,Jhin,0.03707166,142,Yuumi,0.047117178,4,0.76,0.55,0.65,TRUE,TRUE,2,40
12,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,,,,,,3,40
13,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,0.43,0.91,0.75,,,3,40
14,16,Camille,0.007102611,55,Kayn,0.027134776,147,Zoe,0.012126756,128,Vayne,0.038461798,75,Morgana,0.027595894,4,0.43,0.91,0.75,FALSE,TRUE,3,40
15,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,3,,,,,,3,40
16,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,3,0.72,0.4,0.49,,,3,40
17,32,Gangplank,0.007685203,25,Elise,0.034180743,140,Yasuo,0.027926053,137,Xayah,0.012588344,12,Blitzcrank,0.033702773,3,0.72,0.4,0.49,TRUE,FALSE,3,40
18,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,4,,,,,,5,40
19,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,4,0.97,0.96,0.99,,,5,40
20,134,Volibear,0.002594882,22,Dr. Mundo,0.003368396,40,Irelia,0.006320927,65,Lucian,0.040703463,100,Senna,0.068278741,4,0.97,0.96,0.99,TRUE,TRUE,5,40
21,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,,,,,,3,40
22,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,0.76,0.54,0.56,,,3,40
23,95,Rengar,0.00241798,80,Nidalee,0.01092913,79,Neeko,0.004954702,46,Jhin,0.03707166,42,Janna,0.022342847,3,0.76,0.54,0.56,TRUE,FALSE,3,40
24,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,4,,,,,,4,40
25,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,4,0.67,0.94,0.84,,,4,40
26,133,Vladimir,0.009201005,92,Rammus,0.009146101,140,Yasuo,0.027926053,46,Jhin,0.03707166,130,Vel'Koz,0.007366476,4,0.67,0.94,0.84,TRUE,TRUE,4,40
27,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,4,,,,,,5,40
28,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,4,0.96,0.96,0.96,,,5,40
29,20,Darius,0.027266392,62,Lee Sin,0.101489841,52,Kassadin,0.014997136,46,Jhin,0.03707166,100,Senna,0.068278741,4,0.96,0.96,0.96,TRUE,TRUE,5,40
30,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,,,,,,4,40
31,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,0.99,0.18,0.44,,,4,40
32,94,Renekton,0.01481854,55,Kayn,0.027134776,61,LeBlanc,0.016802183,73,Miss Fortune,0.060379907,76,Nami,0.037765663,4,0.99,0.18,0.44,TRUE,FALSE,4,40
33,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,4,,,,,,4,40
34,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,4,0.13,1,0.67,,,4,40
35,54,Kayle,0.005910412,44,Jax,0.010310286,21,Diana,0.021770914,73,Miss Fortune,0.060379907,66,Lulu,0.029720048,4,0.13,1,0.67,FALSE,TRUE,4,40
36,87,Poppy,0.00431778,62,Lee Sin,0.101489841,112,Sylas,0.018578414,49,Kalista,0.009366044,76,Nami,0.037765663,4,,,,,,3,40
37,87,Poppy,0.00431778,62,Lee Sin,0.101489841,112,Sylas,0.018578414,49,Kalista,0.009366044,76,Nami,0.037765663,3,0.98,0.56,0.49,,,3,40
38,87,Poppy,0.00431778,62,Lee Sin,0.101489841,112,Sylas,0.018578414,49,Kalista,0.009366044,76,Nami,0.037765663,3,0.98,0.56,0.49,TRUE,FALSE,3,40
39,118,Teemo,0.00741944,92,Rammus,0.009146101,133,Vladimir,0.012878283,73,Miss Fortune,0.060379907,111,Swain,0.008600116,4,,,,,,4,40
40,118,Teemo,0.00741944,92,Rammus,0.009146101,133,Vladimir,0.012878283,73,Miss Fortune,0.060379907,111,Swain,0.008600116,4,0.23,1,0.68,,,4,40
41,118,Teemo,0.00741944,92,Rammus,0.009146101,133,Vladimir,0.012878283,73,Miss Fortune,0.060379907,111,Swain,0.008600116,4,0.23,1,0.68,FALSE,TRUE,4,40
42,29,Fiora,0.016196719,83,Olaf,0.021707519,30,Fizz,0.014878033,8,Ashe,0.020886212,86,Pantheon,0.003000216,4,,,,,,4,40
43,29,Fiora,0.016196719,83,Olaf,0.021707519,30,Fizz,0.014878033,8,Ashe,0.020886212,86,Pantheon,0.003000216,4,0.91,0.67,0.77,,,4,40
